admission_id	time_key	location_key	university_key	batch_key	type_key	candidate_key	avg_score	min_score	control_score
17363	2018	LOC002	UNI1221	BAT008	TYP019	CAN004		432.0	345.0
17364	2018	LOC002	UNI1221	BAT008	TYP019	CAN003		484.0	403.0
17365	2018	LOC003	UNI1493	BAT001	TYP019	CAN004	274.0	212.0	200.0
17366	2018	LOC003	UNI1493	BAT001	TYP019	CAN003	348.0	323.0	200.0
17367	2018	LOC002	UNI1493	BAT001	TYP019	CAN004		200.0	200.0
17368	2018	LOC002	UNI1493	BAT001	TYP019	CAN003		323.0	200.0
17369	2018	LOC003	UNI0374	BAT008	TYP019	CAN004	381.0	370.0	365.0
17370	2018	LOC003	UNI0374	BAT008	TYP019	CAN003	445.0	424.0	424.0
17371	2018	LOC001	UNI0374	BAT012	TYP019	CAN003		485.0	
17372	2018	LOC001	UNI0374	BAT012	TYP019	CAN004		449.0	
17373	2018	LOC001	UNI0374	BAT012	TYP006	CAN004		436.0	
17374	2018	LOC001	UNI0374	BAT012	TYP006	CAN003		476.0	
17375	2018	LOC002	UNI0374	BAT008	TYP019	CAN003		450.0	403.0
17376	2018	LOC002	UNI0374	BAT008	TYP019	CAN004		432.0	345.0
17377	2018	LOC003	UNI1215	BAT008	TYP019	CAN003		424.0	424.0
17378	2018	LOC003	UNI1215	BAT008	TYP019	CAN004		365.0	365.0
17379	2018	LOC001	UNI1215	BAT012	TYP019	CAN004	455.0	450.0	
17380	2018	LOC001	UNI1215	BAT012	TYP019	CAN003	483.0	475.0	
17381	2018	LOC002	UNI1215	BAT008	TYP019	CAN004		387.0	345.0
17382	2018	LOC002	UNI1215	BAT008	TYP019	CAN003		455.0	403.0
17383	2018	LOC001	UNI2024	BAT013	TYP019	CAN004	386.0	379.0	
17384	2018	LOC001	UNI2024	BAT013	TYP019	CAN003	400.0	394.0	
17385	2018	LOC002	UNI2024	BAT008	TYP019	CAN004		354.0	345.0
17386	2018	LOC002	UNI2024	BAT008	TYP019	CAN003		403.0	403.0
17387	2018	LOC003	UNI2023	BAT001	TYP019	CAN004		284.0	200.0
17388	2018	LOC003	UNI2023	BAT001	TYP019	CAN003		228.0	200.0
17389	2018	LOC002	UNI1810	BAT008	TYP019	CAN004		346.0	345.0
17390	2018	LOC002	UNI1810	BAT008	TYP019	CAN003		398.0	403.0
17391	2018	LOC002	UNI1810	BAT001	TYP019	CAN003		283.0	200.0
17392	2018	LOC002	UNI1267	BAT001	TYP019	CAN003		200.0	200.0
17393	2018	LOC003	UNI1815	BAT001	TYP019	CAN004	296.0	286.0	200.0
17394	2018	LOC003	UNI1815	BAT001	TYP019	CAN003	349.0	337.0	200.0
17395	2018	LOC002	UNI1815	BAT001	TYP019	CAN004		200.0	200.0
17396	2018	LOC002	UNI1815	BAT001	TYP019	CAN003		200.0	200.0
17397	2018	LOC002	UNI1813	BAT014	TYP019	CAN002		363.0	
17398	2018	LOC002	UNI1813	BAT008	TYP019	CAN004		393.0	345.0
17399	2018	LOC002	UNI1813	BAT008	TYP019	CAN003		513.0	403.0
17400	2018	LOC003	UNI1494	BAT001	TYP019	CAN003	349.5	322.0	200.0
17401	2018	LOC001	UNI1494	BAT001	TYP019	CAN003	242.0	242.0	130.0
17402	2018	LOC002	UNI1494	BAT001	TYP019	CAN003		200.0	200.0
17403	2018	LOC001	UNI1820	BAT013	TYP019	CAN004	435.0	418.0	
17404	2018	LOC001	UNI1820	BAT013	TYP019	CAN003	409.0	405.0	
17405	2018	LOC001	UNI1226	BAT001	TYP019	CAN004	199.0	148.0	130.0
17406	2018	LOC001	UNI1226	BAT001	TYP019	CAN003	208.0	206.0	130.0
17407	2018	LOC002	UNI1226	BAT001	TYP019	CAN004		333.0	200.0
17408	2018	LOC002	UNI1226	BAT001	TYP019	CAN003		333.0	200.0
17409	2018	LOC003	UNI1217	BAT007	TYP019	CAN003		400.0	377.0
17410	2018	LOC003	UNI1217	BAT007	TYP019	CAN004		334.0	334.0
17411	2018	LOC001	UNI1217	BAT013	TYP019	CAN004	416.0	406.0	
17412	2018	LOC001	UNI1217	BAT013	TYP019	CAN003	439.0	431.0	
17413	2018	LOC002	UNI1217	BAT008	TYP019	CAN004		347.0	345.0
17414	2018	LOC002	UNI1217	BAT008	TYP019	CAN003		405.0	403.0
17415	2018	LOC001	UNI0189	BAT013	TYP019	CAN004	443.0	440.0	
17416	2018	LOC001	UNI0189	BAT013	TYP019	CAN003	459.0	454.0	
17417	2018	LOC001	UNI0923	BAT013	TYP019	CAN004		431.0	
17418	2018	LOC001	UNI1811	BAT013	TYP019	CAN004	401.0	388.0	
17419	2018	LOC001	UNI1811	BAT013	TYP019	CAN003	429.0	418.0	
17420	2018	LOC001	UNI0090	BAT013	TYP019	CAN004	404.0	403.0	
17421	2018	LOC001	UNI0090	BAT013	TYP019	CAN003	451.0	439.0	
17422	2018	LOC003	UNI1477	BAT001	TYP019	CAN004	294.66	264.04	200.0
17423	2018	LOC002	UNI1477	BAT001	TYP019	CAN004		262.0	200.0
17424	2018	LOC002	UNI0372	BAT001	TYP019	CAN004		332.0	200.0
17425	2018	LOC002	UNI0372	BAT001	TYP019	CAN003		321.0	200.0
17426	2018	LOC001	UNI0460	BAT001	TYP019	CAN004	239.0	222.0	130.0
17427	2018	LOC002	UNI0460	BAT001	TYP019	CAN004		271.0	200.0
17428	2018	LOC002	UNI1059	BAT001	TYP019	CAN004		200.0	200.0
17429	2018	LOC002	UNI1231	BAT001	TYP019	CAN004		268.0	200.0
17430	2018	LOC002	UNI1231	BAT001	TYP019	CAN003		277.0	200.0
17431	2018	LOC001	UNI0461	BAT013	TYP019	CAN004	405.0	387.0	
17432	2018	LOC001	UNI0461	BAT013	TYP019	CAN003	445.0	432.0	
17433	2018	LOC001	UNI1808	BAT013	TYP019	CAN004	409.0	401.0	
17434	2018	LOC001	UNI1808	BAT013	TYP019	CAN003	423.0	419.0	
17435	2018	LOC001	UNI1807	BAT013	TYP019	CAN004	408.0	395.0	
17436	2018	LOC001	UNI1807	BAT013	TYP019	CAN003	423.0	416.0	
17437	2018	LOC003	UNI1224	BAT001	TYP019	CAN004		281.0	200.0
17438	2018	LOC003	UNI1224	BAT001	TYP019	CAN003		317.0	200.0
17439	2018	LOC002	UNI1224	BAT001	TYP019	CAN004		219.0	200.0
17440	2018	LOC002	UNI1224	BAT001	TYP019	CAN003		254.0	200.0
17441	2018	LOC002	UNI0375	BAT001	TYP019	CAN004		200.0	200.0
17442	2018	LOC002	UNI1259	BAT001	TYP019	CAN004		205.0	200.0
17443	2018	LOC002	UNI1213	BAT001	TYP019	CAN004		272.0	200.0
17444	2018	LOC002	UNI1213	BAT001	TYP019	CAN003		289.0	200.0
17445	2018	LOC001	UNI1283	BAT012	TYP019	CAN004		682.0	
17446	2018	LOC001	UNI1283	BAT012	TYP019	CAN003		654.0	
17447	2018	LOC002	UNI1283	BAT005	TYP019	CAN004		673.0	513.0
17448	2018	LOC002	UNI1283	BAT005	TYP019	CAN003		640.0	547.0
17449	2018	LOC003	UNI0985	BAT005	TYP019	CAN003		502.0	475.0
17450	2018	LOC001	UNI0985	BAT012	TYP019	CAN004		589.0	
17451	2018	LOC001	UNI0985	BAT012	TYP019	CAN003		563.0	
17452	2018	LOC002	UNI0985	BAT005	TYP019	CAN004		591.0	513.0
17453	2018	LOC002	UNI0985	BAT005	TYP019	CAN003		562.0	547.0
17454	2018	LOC001	UNI1284	BAT012	TYP019	CAN004		571.0	
17455	2018	LOC002	UNI1284	BAT005	TYP019	CAN004		575.0	513.0
17456	2018	LOC001	UNI1301	BAT012	TYP019	CAN004		566.0	
17457	2018	LOC001	UNI1301	BAT012	TYP019	CAN003		558.0	
17458	2018	LOC002	UNI1301	BAT005	TYP019	CAN004		571.0	513.0
17459	2018	LOC002	UNI1299	BAT008	TYP019	CAN004		495.0	345.0
17460	2018	LOC001	UNI1276	BAT012	TYP019	CAN004		493.0	
17461	2018	LOC001	UNI1276	BAT012	TYP019	CAN003		527.0	
17462	2018	LOC002	UNI1276	BAT008	TYP019	CAN004		500.0	345.0
17463	2018	LOC002	UNI1276	BAT008	TYP019	CAN003		545.0	403.0
17464	2018	LOC001	UNI1346	BAT012	TYP019	CAN004		570.0	
17465	2018	LOC001	UNI1271	BAT012	TYP019	CAN004		514.0	
17466	2018	LOC002	UNI1271	BAT008	TYP019	CAN004		514.0	345.0
17467	2018	LOC001	UNI1291	BAT012	TYP019	CAN004		543.0	
17468	2018	LOC001	UNI1291	BAT012	TYP019	CAN003		555.0	
17469	2018	LOC002	UNI1291	BAT005	TYP019	CAN004		555.0	513.0
17470	2018	LOC002	UNI1291	BAT005	TYP019	CAN003		582.0	547.0
17471	2018	LOC002	UNI0983	BAT005	TYP019	CAN004		536.0	513.0
17472	2018	LOC002	UNI0983	BAT005	TYP019	CAN003		572.0	547.0
17473	2018	LOC002	UNI0983	BAT008	TYP019	CAN004		522.0	345.0
17474	2018	LOC002	UNI0983	BAT008	TYP019	CAN003		552.0	403.0
17475	2018	LOC001	UNI1461	BAT012	TYP019	CAN004		463.0	
17476	2018	LOC001	UNI1461	BAT012	TYP019	CAN003		498.0	
17477	2018	LOC002	UNI1461	BAT008	TYP019	CAN004		458.0	345.0
17478	2018	LOC002	UNI1461	BAT008	TYP019	CAN003		521.0	403.0
17479	2018	LOC002	UNI1461	BAT001	TYP019	CAN004		330.0	200.0
17480	2018	LOC002	UNI1461	BAT001	TYP019	CAN003		397.0	200.0
17481	2018	LOC001	UNI1592	BAT012	TYP019	CAN004		457.0	
17482	2018	LOC002	UNI1592	BAT008	TYP019	CAN004		463.0	345.0
17483	2018	LOC002	UNI1592	BAT008	TYP019	CAN003		521.0	403.0
17484	2018	LOC002	UNI0391	BAT008	TYP019	CAN004		450.0	345.0
17485	2018	LOC002	UNI0391	BAT008	TYP019	CAN003		510.0	403.0
17486	2018	LOC002	UNI1349	BAT008	TYP019	CAN004		510.0	345.0
17487	2018	LOC002	UNI1349	BAT008	TYP019	CAN003		551.0	403.0
17488	2018	LOC002	UNI0136	BAT014	TYP019	CAN002		358.0	
17489	2018	LOC002	UNI0136	BAT008	TYP019	CAN004		446.0	345.0
17490	2018	LOC002	UNI0136	BAT008	TYP019	CAN003		504.0	403.0
17491	2018	LOC001	UNI1287	BAT012	TYP019	CAN004		549.0	
17492	2018	LOC001	UNI1287	BAT012	TYP019	CAN003		561.0	
17493	2018	LOC002	UNI1287	BAT005	TYP019	CAN004		561.0	513.0
17494	2018	LOC002	UNI1287	BAT005	TYP019	CAN003		590.0	547.0
17495	2018	LOC001	UNI0465	BAT012	TYP019	CAN004		460.0	
17496	2018	LOC001	UNI0465	BAT012	TYP019	CAN003		503.0	
17497	2018	LOC002	UNI0465	BAT008	TYP019	CAN004		459.0	345.0
17498	2018	LOC002	UNI0465	BAT008	TYP019	CAN003		526.0	403.0
17499	2018	LOC001	UNI0121	BAT012	TYP019	CAN004		547.0	
17500	2018	LOC001	UNI0121	BAT012	TYP019	CAN003		555.0	
17501	2018	LOC002	UNI0121	BAT005	TYP019	CAN004		548.0	513.0
17502	2018	LOC002	UNI0121	BAT005	TYP019	CAN003		573.0	547.0
17503	2018	LOC002	UNI1352	BAT001	TYP019	CAN004		267.0	200.0
17504	2018	LOC002	UNI1352	BAT001	TYP019	CAN003		333.0	200.0
17505	2018	LOC002	UNI1270	BAT008	TYP019	CAN004		381.0	345.0
17506	2018	LOC002	UNI1270	BAT008	TYP019	CAN003		439.0	403.0
17507	2018	LOC001	UNI1303	BAT012	TYP019	CAN004		492.0	
17508	2018	LOC002	UNI1303	BAT008	TYP019	CAN004		497.0	345.0
17509	2018	LOC002	UNI1303	BAT008	TYP019	CAN003		540.0	403.0
17510	2018	LOC002	UNI0615	BAT008	TYP019	CAN004		473.0	345.0
17511	2018	LOC002	UNI0615	BAT008	TYP019	CAN003		519.0	403.0
17512	2018	LOC002	UNI1298	BAT008	TYP019	CAN004		462.0	345.0
17513	2018	LOC002	UNI1298	BAT008	TYP019	CAN003		499.0	403.0
17514	2018	LOC003	UNI1309	BAT005	TYP019	CAN003		494.0	475.0
17515	2018	LOC001	UNI1309	BAT012	TYP006	CAN004		555.0	
17516	2018	LOC001	UNI1309	BAT012	TYP019	CAN004		559.0	
17517	2018	LOC001	UNI1309	BAT012	TYP019	CAN003		564.0	
17518	2018	LOC001	UNI1309	BAT012	TYP006	CAN003		562.0	
17519	2018	LOC002	UNI1640	BAT008	TYP019	CAN004		427.0	345.0
17520	2018	LOC002	UNI1640	BAT008	TYP019	CAN003		487.0	403.0
17521	2018	LOC002	UNI1640	BAT001	TYP019	CAN004		288.0	200.0
17522	2018	LOC002	UNI1640	BAT001	TYP019	CAN003		321.0	200.0
17523	2018	LOC001	UNI0613	BAT012	TYP019	CAN004		568.0	
17524	2018	LOC001	UNI0613	BAT012	TYP019	CAN003		578.0	
17525	2018	LOC002	UNI0613	BAT005	TYP019	CAN004		568.0	513.0
17526	2018	LOC002	UNI0613	BAT005	TYP019	CAN003		583.0	547.0
17527	2018	LOC001	UNI1274	BAT012	TYP019	CAN004		541.0	
17528	2018	LOC001	UNI1274	BAT012	TYP019	CAN003		554.0	
17529	2018	LOC002	UNI1274	BAT008	TYP019	CAN004		513.0	345.0
17530	2018	LOC002	UNI1274	BAT008	TYP019	CAN003		555.0	403.0
17531	2018	LOC002	UNI1296	BAT008	TYP019	CAN004		346.0	345.0
17532	2018	LOC002	UNI1296	BAT008	TYP019	CAN003		423.0	403.0
17533	2018	LOC002	UNI1296	BAT001	TYP019	CAN003		330.0	200.0
17534	2018	LOC002	UNI1273	BAT001	TYP019	CAN004		216.0	200.0
17535	2018	LOC002	UNI1273	BAT001	TYP019	CAN003		297.0	200.0
17536	2018	LOC002	UNI1878	BAT001	TYP019	CAN004		330.0	200.0
17537	2018	LOC002	UNI1878	BAT001	TYP019	CAN003		366.0	200.0
17538	2018	LOC002	UNI1279	BAT001	TYP019	CAN004		270.0	200.0
17539	2018	LOC002	UNI1289	BAT001	TYP019	CAN004		283.0	200.0
17540	2018	LOC002	UNI1289	BAT001	TYP019	CAN003		317.0	200.0
17541	2018	LOC002	UNI1290	BAT001	TYP019	CAN004		252.0	200.0
17542	2018	LOC002	UNI1290	BAT001	TYP019	CAN003		330.0	200.0
17543	2018	LOC002	UNI1311	BAT008	TYP019	CAN004		349.0	345.0
17544	2018	LOC002	UNI1311	BAT008	TYP019	CAN003		424.0	403.0
17545	2018	LOC002	UNI1278	BAT001	TYP019	CAN004		267.0	200.0
17546	2018	LOC002	UNI1295	BAT001	TYP019	CAN004		271.0	200.0
17547	2018	LOC002	UNI1293	BAT001	TYP019	CAN004		238.0	200.0
17548	2018	LOC002	UNI1293	BAT001	TYP019	CAN003		282.0	200.0
17549	2018	LOC002	UNI1306	BAT001	TYP019	CAN004		271.0	200.0
17550	2018	LOC002	UNI1306	BAT001	TYP019	CAN003		301.0	200.0
17551	2018	LOC002	UNI1280	BAT001	TYP019	CAN004		294.0	200.0
17552	2018	LOC002	UNI1280	BAT001	TYP019	CAN003		353.0	200.0
17553	2018	LOC002	UNI1305	BAT001	TYP019	CAN004		310.0	200.0
17554	2018	LOC002	UNI1305	BAT001	TYP019	CAN003		348.0	200.0
17555	2018	LOC002	UNI1294	BAT001	TYP019	CAN004		321.0	200.0
17556	2018	LOC002	UNI1294	BAT001	TYP019	CAN003		370.0	200.0
17557	2018	LOC002	UNI1313	BAT001	TYP019	CAN004		337.0	200.0
17558	2018	LOC002	UNI1313	BAT001	TYP019	CAN003		382.0	200.0
17559	2018	LOC002	UNI1594	BAT001	TYP019	CAN004		200.0	200.0
17560	2018	LOC002	UNI0618	BAT008	TYP019	CAN004		430.0	345.0
17561	2018	LOC002	UNI0618	BAT008	TYP019	CAN003		404.0	403.0
17562	2018	LOC002	UNI1268	BAT008	TYP019	CAN004		495.0	345.0
17563	2018	LOC002	UNI1268	BAT008	TYP019	CAN003		535.0	403.0
17564	2018	LOC002	UNI1269	BAT008	TYP019	CAN004		475.0	345.0
17565	2018	LOC002	UNI1269	BAT008	TYP019	CAN003		516.0	403.0
17566	2018	LOC002	UNI0982	BAT008	TYP019	CAN004		421.0	345.0
17567	2018	LOC002	UNI1304	BAT001	TYP019	CAN004		267.0	200.0
17568	2018	LOC002	UNI1304	BAT001	TYP019	CAN003		250.0	200.0
17569	2018	LOC002	UNI0987	BAT001	TYP019	CAN004		309.0	200.0
17570	2018	LOC002	UNI0987	BAT001	TYP019	CAN003		360.0	200.0
17571	2018	LOC002	UNI0981	BAT001	TYP019	CAN004		200.0	200.0
17572	2018	LOC002	UNI0981	BAT001	TYP019	CAN003		200.0	200.0
17573	2018	LOC002	UNI1285	BAT008	TYP019	CAN004		347.0	345.0
17574	2018	LOC002	UNI1285	BAT008	TYP019	CAN003		406.0	403.0
17575	2018	LOC002	UNI1292	BAT008	TYP019	CAN004		347.0	345.0
17576	2018	LOC002	UNI1292	BAT008	TYP019	CAN003		416.0	403.0
17577	2018	LOC002	UNI0614	BAT008	TYP019	CAN004		345.0	345.0
17578	2018	LOC002	UNI0614	BAT008	TYP019	CAN003		406.0	403.0
17579	2018	LOC002	UNI0986	BAT008	TYP019	CAN004		375.0	345.0
17580	2018	LOC002	UNI1302	BAT008	TYP019	CAN004		351.0	345.0
17581	2018	LOC002	UNI1300	BAT008	TYP019	CAN004		348.0	345.0
17582	2018	LOC002	UNI1300	BAT008	TYP019	CAN003		403.0	403.0
17583	2018	LOC002	UNI1277	BAT008	TYP019	CAN004		346.0	345.0
17584	2018	LOC002	UNI1277	BAT008	TYP019	CAN003		403.0	403.0
17585	2018	LOC002	UNI1347	BAT008	TYP019	CAN004		346.0	345.0
17586	2018	LOC002	UNI1272	BAT008	TYP019	CAN004		367.0	345.0
17587	2018	LOC002	UNI0984	BAT008	TYP019	CAN004		360.0	345.0
17588	2018	LOC002	UNI0984	BAT008	TYP019	CAN003		440.0	403.0
17589	2018	LOC002	UNI1462	BAT008	TYP019	CAN004		363.0	345.0
17590	2018	LOC002	UNI1462	BAT008	TYP019	CAN003		403.0	403.0
17591	2018	LOC002	UNI1593	BAT008	TYP019	CAN004		345.0	345.0
17592	2018	LOC002	UNI1593	BAT008	TYP019	CAN003		405.0	403.0
17593	2018	LOC002	UNI1350	BAT008	TYP019	CAN004		347.0	345.0
17594	2018	LOC002	UNI1350	BAT008	TYP019	CAN003		402.0	403.0
17595	2018	LOC002	UNI1288	BAT008	TYP019	CAN004		380.0	345.0
17596	2018	LOC002	UNI1288	BAT008	TYP019	CAN003		464.0	403.0
17597	2018	LOC002	UNI0466	BAT008	TYP019	CAN004		347.0	345.0
17598	2018	LOC002	UNI0466	BAT008	TYP019	CAN003		404.0	403.0
17599	2018	LOC001	UNI0122	BAT013	TYP019	CAN004		413.0	
17600	2018	LOC002	UNI0122	BAT008	TYP019	CAN004		346.0	345.0
17601	2018	LOC002	UNI0122	BAT008	TYP019	CAN003		441.0	403.0
17602	2018	LOC001	UNI1310	BAT013	TYP019	CAN004		416.0	
17603	2018	LOC001	UNI1310	BAT013	TYP019	CAN003		450.0	
17604	2018	LOC002	UNI1310	BAT008	TYP019	CAN004		345.0	345.0
17605	2018	LOC002	UNI1310	BAT008	TYP019	CAN003		438.0	403.0
17606	2018	LOC002	UNI1348	BAT008	TYP019	CAN004		347.0	345.0
17607	2018	LOC002	UNI1348	BAT008	TYP019	CAN003		403.0	403.0
17608	2018	LOC002	UNI0611	BAT001	TYP019	CAN004		253.0	200.0
17609	2018	LOC002	UNI0611	BAT001	TYP019	CAN003		277.0	200.0
17610	2018	LOC002	UNI1351	BAT001	TYP019	CAN004		256.0	200.0
17611	2018	LOC002	UNI1351	BAT001	TYP019	CAN003		242.0	200.0
17612	2018	LOC001	UNI0422	BAT013	TYP019	CAN004		414.0	
17613	2018	LOC002	UNI0422	BAT008	TYP019	CAN004		345.0	345.0
17614	2018	LOC001	UNI0058	BAT013	TYP019	CAN004		418.0	
17615	2018	LOC001	UNI0058	BAT013	TYP019	CAN003		466.0	
17616	2018	LOC002	UNI0058	BAT008	TYP019	CAN004		371.0	345.0
17617	2018	LOC002	UNI0058	BAT008	TYP019	CAN003		440.0	403.0
17618	2018	LOC002	UNI1282	BAT008	TYP019	CAN004		511.0	345.0
17619	2018	LOC002	UNI1282	BAT008	TYP019	CAN003		545.0	403.0
17620	2018	LOC001	UNI0617	BAT012	TYP019	CAN004		593.0	
17621	2018	LOC001	UNI0617	BAT012	TYP019	CAN003		586.0	
17622	2018	LOC002	UNI0617	BAT005	TYP019	CAN004		556.0	513.0
17623	2018	LOC002	UNI0617	BAT005	TYP019	CAN003		570.0	547.0
17624	2018	LOC003	UNI1759	BAT005	TYP019	CAN004	463.0	447.0	403.0
17625	2018	LOC003	UNI1759	BAT003	TYP019	CAN004	463.0	463.0	
17626	2018	LOC001	UNI1759	BAT012	TYP019	CAN004		589.0	
17627	2018	LOC001	UNI1759	BAT012	TYP019	CAN003		586.0	
17628	2018	LOC002	UNI1759	BAT005	TYP019	CAN003		575.0	547.0
17629	2018	LOC003	UNI0528	BAT005	TYP019	CAN004	550.3	536.0	403.0
17630	2018	LOC001	UNI0528	BAT012	TYP019	CAN004		633.0	
17631	2018	LOC002	UNI0528	BAT005	TYP019	CAN003		614.0	547.0
17632	2018	LOC001	UNI0528	BAT012	TYP006	CAN004		617.0	
17633	2018	LOC002	UNI0528	BAT005	TYP019	CAN004		614.0	513.0
17634	2018	LOC003	UNI0530	BAT005	TYP019	CAN004	482.5	468.0	403.0
17635	2018	LOC001	UNI0530	BAT012	TYP019	CAN004	616.0	612.0	
17636	2018	LOC001	UNI0530	BAT012	TYP006	CAN004	591.0	585.0	
17637	2018	LOC002	UNI0530	BAT005	TYP019	CAN004		576.0	513.0
17638	2018	LOC003	UNI1155	BAT005	TYP019	CAN004		422.0	403.0
17639	2018	LOC003	UNI1155	BAT003	TYP019	CAN004		443.0	
17640	2018	LOC001	UNI1155	BAT012	TYP019	CAN004	506.0	492.0	
17641	2018	LOC001	UNI1155	BAT012	TYP019	CAN003	519.0	514.0	
17642	2018	LOC002	UNI1155	BAT008	TYP019	CAN004		482.0	345.0
17643	2018	LOC002	UNI1163	BAT008	TYP019	CAN003		521.0	403.0
17644	2018	LOC002	UNI1163	BAT008	TYP019	CAN004		472.0	345.0
17645	2018	LOC001	UNI1163	BAT012	TYP019	CAN004		488.0	
17646	2018	LOC001	UNI1160	BAT012	TYP019	CAN004	494.0	492.0	
17647	2018	LOC001	UNI1160	BAT012	TYP019	CAN003	510.0	506.0	
17648	2018	LOC002	UNI1160	BAT008	TYP019	CAN004		470.0	345.0
17649	2018	LOC002	UNI1160	BAT008	TYP019	CAN003		506.0	403.0
17650	2018	LOC003	UNI0065	BAT005	TYP019	CAN004		473.0	403.0
17651	2018	LOC001	UNI0065	BAT012	TYP019	CAN004	625.0	621.0	
17652	2018	LOC002	UNI0065	BAT005	TYP019	CAN004		595.0	513.0
17653	2018	LOC003	UNI1776	BAT005	TYP019	CAN004	422.08	403.0	403.0
17654	2018	LOC003	UNI1776	BAT003	TYP019	CAN004	428.0	414.0	
17655	2018	LOC002	UNI1776	BAT008	TYP019	CAN003		448.0	403.0
17656	2018	LOC001	UNI1776	BAT012	TYP019	CAN004		475.0	
17657	2018	LOC002	UNI1762	BAT005	TYP019	CAN003		513.0	547.0
17658	2018	LOC002	UNI1762	BAT005	TYP019	CAN004		513.0	513.0
17659	2018	LOC001	UNI1762	BAT012	TYP019	CAN003		493.0	
17660	2018	LOC001	UNI1762	BAT012	TYP019	CAN004		407.0	
17661	2018	LOC003	UNI1775	BAT008	TYP019	CAN004		381.0	365.0
17662	2018	LOC001	UNI1775	BAT012	TYP019	CAN004	474.0	467.0	
17663	2018	LOC001	UNI1775	BAT012	TYP006	CAN004	448.0	443.0	
17664	2018	LOC002	UNI1775	BAT008	TYP019	CAN004		422.0	345.0
17665	2018	LOC003	UNI1150	BAT008	TYP019	CAN004	391.0	385.0	365.0
17666	2018	LOC001	UNI1150	BAT012	TYP019	CAN004		468.0	
17667	2018	LOC002	UNI1150	BAT008	TYP019	CAN003		436.0	403.0
17668	2018	LOC003	UNI0516	BAT008	TYP019	CAN004	414.0	402.0	365.0
17669	2018	LOC001	UNI0516	BAT012	TYP019	CAN004		530.0	
17670	2018	LOC001	UNI0516	BAT012	TYP019	CAN003		548.0	
17671	2018	LOC002	UNI0516	BAT008	TYP019	CAN003		521.0	403.0
17672	2018	LOC002	UNI0516	BAT008	TYP019	CAN004		496.0	345.0
17673	2018	LOC002	UNI0526	BAT014	TYP019	CAN004	540.0	515.0	
17674	2018	LOC002	UNI0526	BAT003	TYP019	CAN004	543.0	528.0	
17675	2018	LOC003	UNI0526	BAT014	TYP019	CAN004	429.0	403.0	
17676	2018	LOC003	UNI0526	BAT005	TYP019	CAN004	470.0	457.0	403.0
17677	2018	LOC003	UNI0526	BAT005	TYP019	CAN003	494.0	494.0	475.0
17678	2018	LOC003	UNI0526	BAT003	TYP019	CAN004	466.0	459.0	
17679	2018	LOC001	UNI0526	BAT014	TYP019	CAN004	541.0	501.0	
17680	2018	LOC001	UNI0526	BAT012	TYP019	CAN004	600.0	590.0	
17681	2018	LOC001	UNI0526	BAT012	TYP019	CAN003	596.0	593.0	
17682	2018	LOC002	UNI0526	BAT005	TYP019	CAN004		568.0	513.0
17683	2018	LOC002	UNI0526	BAT005	TYP019	CAN003		573.0	547.0
17684	2018	LOC003	UNI0521	BAT008	TYP019	CAN004	369.0	350.0	365.0
17685	2018	LOC002	UNI0521	BAT008	TYP019	CAN004		465.0	345.0
17686	2018	LOC003	UNI1159	BAT005	TYP019	CAN004	429.0	412.0	403.0
17687	2018	LOC001	UNI1159	BAT012	TYP019	CAN004	538.0	510.0	
17688	2018	LOC002	UNI1159	BAT005	TYP019	CAN004		519.0	513.0
17689	2018	LOC002	UNI1761	BAT008	TYP019	CAN004		443.0	345.0
17690	2018	LOC002	UNI1761	BAT008	TYP019	CAN003		501.0	403.0
17691	2018	LOC003	UNI1149	BAT005	TYP019	CAN004	421.5	404.0	403.0
17692	2018	LOC002	UNI1149	BAT005	TYP019	CAN003		513.0	547.0
17693	2018	LOC002	UNI1149	BAT005	TYP019	CAN004		513.0	513.0
17694	2018	LOC001	UNI1149	BAT012	TYP019	CAN004		407.0	
17695	2018	LOC003	UNI0527	BAT005	TYP019	CAN004	442.0	419.0	403.0
17696	2018	LOC001	UNI0527	BAT012	TYP019	CAN004	487.0	478.0	
17697	2018	LOC002	UNI0527	BAT008	TYP019	CAN004		447.0	345.0
17698	2018	LOC002	UNI0527	BAT008	TYP019	CAN003		519.0	403.0
17699	2018	LOC003	UNI0102	BAT005	TYP019	CAN004		483.0	403.0
17700	2018	LOC002	UNI0102	BAT005	TYP019	CAN003		582.0	547.0
17701	2018	LOC001	UNI0102	BAT012	TYP006	CAN004		524.0	
17702	2018	LOC002	UNI0102	BAT005	TYP019	CAN004		582.0	513.0
17703	2018	LOC001	UNI0102	BAT012	TYP019	CAN004		597.0	
17704	2018	LOC003	UNI1890	BAT008	TYP019	CAN004		404.0	365.0
17705	2018	LOC001	UNI1890	BAT012	TYP019	CAN004	537.0	524.0	
17706	2018	LOC002	UNI1890	BAT008	TYP019	CAN004		450.0	345.0
17707	2018	LOC002	UNI1890	BAT008	TYP019	CAN003		465.0	403.0
17708	2018	LOC002	UNI1890	BAT001	TYP019	CAN004		282.0	200.0
17709	2018	LOC003	UNI0517	BAT005	TYP019	CAN004		511.0	403.0
17710	2018	LOC003	UNI0517	BAT003	TYP019	CAN004		545.0	
17711	2018	LOC001	UNI0517	BAT012	TYP019	CAN004		623.0	
17712	2018	LOC002	UNI0517	BAT005	TYP019	CAN003		577.0	547.0
